Price,Close,High,Low,Open,Volume
Ticker,SITM,SITM,SITM,SITM,SITM
Date,,,,,
2024-12-10,243.8800048828125,252.0,242.27499389648438,251.3800048828125,165300
2024-12-11,261.0299987792969,264.5,242.55999755859375,245.0,441400
2024-12-12,257.6199951171875,265.3900146484375,252.0500030517578,256.6000061035156,231700
2024-12-13,252.61000061035156,268.17999267578125,251.72500610351562,256.0799865722656,285600
2024-12-16,247.10499572753906,249.4600067138672,241.13999938964844,247.10000610351562,273200
2024-12-17,248.4600067138672,250.3730010986328,241.16000366210938,245.63999938964844,185600
2024-12-18,226.69000244140625,252.9199981689453,223.77999877929688,251.4600067138672,342000
2024-12-19,216.08999633789062,231.85000610351562,213.83999633789062,230.0,351200
2024-12-20,216.64999389648438,218.05999755859375,210.91000366210938,211.52000427246094,673600
2024-12-23,219.4600067138672,223.46499633789062,214.64999389648438,216.64999389648438,245600
2024-12-24,227.1699981689453,229.19000244140625,219.8249969482422,222.92999267578125,105500
2024-12-26,225.60000610351562,229.48199462890625,220.9499969482422,225.00999450683594,143400
2024-12-27,220.86000061035156,224.9499969482422,216.72000122070312,224.0500030517578,130400
2024-12-30,215.5800018310547,219.69000244140625,211.0,216.0399932861328,147600
2024-12-31,214.52999877929688,221.13499450683594,214.52999877929688,217.99000549316406,168200
2025-01-02,223.61000061035156,223.85000610351562,216.42999267578125,216.6199951171875,136100
2025-01-03,234.35000610351562,234.35000610351562,221.82000732421875,226.9499969482422,147900
2025-01-06,236.47999572753906,247.3300018310547,235.85000610351562,242.0,278000
2025-01-07,230.94000244140625,241.343994140625,227.52999877929688,238.50999450683594,189300
2025-01-08,233.1999969482422,234.6699981689453,225.04200744628906,230.4600067138672,116800
2025-01-10,231.3800048828125,232.66000366210938,221.63999938964844,227.16000366210938,138700
2025-01-13,227.07000732421875,228.2899932861328,217.6199951171875,224.25999450683594,150200
2025-01-14,232.9600067138672,237.75799560546875,229.6999969482422,229.86000061035156,187500
2025-01-15,242.61000061035156,244.89999389648438,238.0,240.83999633789062,158200
2025-01-16,242.92999267578125,249.17999267578125,241.07000732421875,245.25999450683594,154000
2025-01-17,250.97000122070312,252.4499969482422,244.77000427246094,247.3800048828125,123900
2025-01-21,254.25999450683594,256.7749938964844,247.02000427246094,252.75,177200
2025-01-22,255.77000427246094,261.6199951171875,251.8979949951172,256.739990234375,161500
2025-01-23,257.0,257.9750061035156,247.39999389648438,250.72000122070312,130100
2025-01-24,247.61000061035156,259.3999938964844,246.05999755859375,257.5899963378906,130800
2025-01-27,185.89999389648438,234.4949951171875,182.55999755859375,234.39999389648438,561500
2025-01-28,196.8000030517578,197.50999450683594,180.82000732421875,190.8300018310547,333600
2025-01-29,194.42999267578125,202.0800018310547,191.1699981689453,197.2100067138672,225900
2025-01-30,203.75999450683594,206.91000366210938,195.33999633789062,196.35000610351562,244900
2025-01-31,204.1999969482422,214.75999450683594,200.86199951171875,204.5399932861328,312100
2025-02-03,204.66000366210938,212.39999389648438,195.0,195.61000061035156,303100
2025-02-04,214.61000061035156,215.0,202.58999633789062,204.4499969482422,277400
2025-02-05,222.99000549316406,225.36000061035156,214.4499969482422,214.63999938964844,423800
2025-02-06,176.32000732421875,222.8000030517578,175.0800018310547,222.8000030517578,777900
2025-02-07,179.8800048828125,191.72999572753906,175.00999450683594,179.66000366210938,433700
2025-02-10,171.83999633789062,181.74000549316406,169.0,176.0,496600
2025-02-11,167.0,173.85000610351562,166.50999450683594,169.0,265500
2025-02-12,167.86000061035156,169.85000610351562,162.0500030517578,163.47999572753906,277500
2025-02-13,169.58999633789062,172.84300231933594,164.4499969482422,166.72999572753906,299700
2025-02-14,177.41000366210938,177.41000366210938,167.5,170.3000030517578,248700
2025-02-18,183.3699951171875,187.82000732421875,179.69000244140625,180.50999450683594,239700
2025-02-19,176.5,182.58999633789062,173.25,181.99000549316406,402000
2025-02-20,180.11000061035156,183.88999938964844,175.89999389648438,178.05999755859375,203000
2025-02-21,179.92999267578125,184.99000549316406,177.4199981689453,181.60000610351562,268100
2025-02-24,169.1999969482422,180.0,162.92999267578125,179.74000549316406,415500
2025-02-25,160.2100067138672,167.7949981689453,157.94000244140625,167.2100067138672,302700
2025-02-26,167.97000122070312,172.69500732421875,160.97000122070312,167.6999969482422,176600
2025-02-27,153.0399932861328,169.73500061035156,152.67999267578125,169.1199951171875,365000
2025-02-28,155.14999389648438,156.8730010986328,145.5500030517578,152.0,521800
2025-03-03,152.39999389648438,162.4499969482422,150.14199829101562,157.63999938964844,297500
2025-03-04,152.4199981689453,156.6999969482422,147.28399658203125,149.80999755859375,358000
